"","region.date","region.hits","region.geo","region.time","region.keyword","region.gprop","region.category"
"1262",2014-02-01,8,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1263",2014-03-01,9,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1264",2014-04-01,9,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1265",2014-05-01,15,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1266",2014-06-01,12,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1267",2014-07-01,5,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1268",2014-08-01,4,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1269",2014-09-01,8,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1270",2014-10-01,3,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1271",2014-11-01,6,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1272",2014-12-01,4,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1273",2015-01-01,3,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1274",2015-02-01,4,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1275",2015-03-01,6,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1276",2015-04-01,12,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1277",2015-05-01,13,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1278",2015-06-01,11,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1279",2015-07-01,3,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1280",2015-08-01,10,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1281",2015-09-01,4,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1282",2015-10-01,5,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1283",2015-11-01,6,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1284",2015-12-01,9,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1285",2016-01-01,9,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1286",2016-02-01,9,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1287",2016-03-01,8,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1288",2016-04-01,15,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1289",2016-05-01,13,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1290",2016-06-01,12,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1291",2016-07-01,16,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1292",2016-08-01,8,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1293",2016-09-01,8,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1294",2016-10-01,8,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1295",2016-11-01,5,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1296",2016-12-01,12,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1297",2017-01-01,8,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1298",2017-02-01,7,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1299",2017-03-01,11,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1300",2017-04-01,8,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1301",2017-05-01,10,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1302",2017-06-01,7,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1303",2017-07-01,16,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1304",2017-08-01,6,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1305",2017-09-01,6,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1306",2017-10-01,3,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1307",2017-11-01,7,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1308",2017-12-01,7,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1309",2018-01-01,10,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1310",2018-02-01,15,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1311",2018-03-01,12,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1312",2018-04-01,7,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1313",2018-05-01,12,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1314",2018-06-01,9,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1315",2018-07-01,10,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1316",2018-08-01,9,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1317",2018-09-01,12,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1318",2018-10-01,9,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1319",2018-11-01,12,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1320",2018-12-01,12,"US-GA","2008-01-01 2018-12-31","skin bleaching","web",0
"1321",2008-01-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1322",2008-02-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1323",2008-03-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1324",2008-04-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1325",2008-05-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1326",2008-06-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1327",2008-07-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1328",2008-08-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1329",2008-09-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1330",2008-10-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1331",2008-11-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1332",2008-12-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1333",2009-01-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1334",2009-02-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1335",2009-03-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1336",2009-04-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1337",2009-05-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1338",2009-06-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1339",2009-07-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1340",2009-08-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1341",2009-09-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1342",2009-10-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1343",2009-11-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1344",2009-12-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1345",2010-01-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1346",2010-02-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1347",2010-03-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1348",2010-04-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1349",2010-05-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1350",2010-06-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1351",2010-07-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1352",2010-08-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1353",2010-09-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1354",2010-10-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1355",2010-11-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1356",2010-12-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1357",2011-01-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1358",2011-02-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1359",2011-03-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1360",2011-04-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1361",2011-05-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1362",2011-06-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1363",2011-07-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1364",2011-08-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1365",2011-09-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1366",2011-10-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1367",2011-11-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1368",2011-12-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1369",2012-01-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1370",2012-02-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1371",2012-03-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1372",2012-04-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1373",2012-05-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1374",2012-06-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1375",2012-07-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1376",2012-08-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1377",2012-09-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1378",2012-10-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1379",2012-11-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1380",2012-12-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1381",2013-01-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1382",2013-02-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1383",2013-03-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1384",2013-04-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1385",2013-05-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1386",2013-06-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1387",2013-07-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1388",2013-08-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1389",2013-09-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1390",2013-10-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1391",2013-11-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1392",2013-12-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1393",2014-01-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1394",2014-02-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1395",2014-03-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1396",2014-04-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1397",2014-05-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1398",2014-06-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1399",2014-07-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1400",2014-08-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1401",2014-09-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1402",2014-10-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1403",2014-11-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1404",2014-12-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1405",2015-01-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1406",2015-02-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1407",2015-03-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1408",2015-04-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1409",2015-05-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1410",2015-06-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1411",2015-07-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1412",2015-08-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1413",2015-09-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1414",2015-10-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1415",2015-11-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1416",2015-12-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1417",2016-01-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1418",2016-02-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1419",2016-03-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1420",2016-04-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1421",2016-05-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1422",2016-06-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1423",2016-07-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1424",2016-08-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1425",2016-09-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1426",2016-10-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1427",2016-11-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1428",2016-12-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1429",2017-01-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1430",2017-02-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1431",2017-03-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1432",2017-04-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1433",2017-05-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1434",2017-06-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1435",2017-07-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1436",2017-08-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1437",2017-09-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1438",2017-10-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1439",2017-11-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1440",2017-12-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1441",2018-01-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1442",2018-02-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1443",2018-03-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1444",2018-04-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1445",2018-05-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1446",2018-06-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1447",2018-07-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1448",2018-08-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1449",2018-09-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1450",2018-10-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1451",2018-11-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1452",2018-12-01,0,"US-HI","2008-01-01 2018-12-31","skin bleaching","web",0
"1453",2008-01-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1454",2008-02-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1455",2008-03-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1456",2008-04-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1457",2008-05-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1458",2008-06-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1459",2008-07-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1460",2008-08-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1461",2008-09-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1462",2008-10-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1463",2008-11-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1464",2008-12-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1465",2009-01-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1466",2009-02-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1467",2009-03-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1468",2009-04-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1469",2009-05-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1470",2009-06-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1471",2009-07-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1472",2009-08-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1473",2009-09-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1474",2009-10-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1475",2009-11-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1476",2009-12-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1477",2010-01-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1478",2010-02-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1479",2010-03-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1480",2010-04-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1481",2010-05-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1482",2010-06-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1483",2010-07-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1484",2010-08-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1485",2010-09-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1486",2010-10-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1487",2010-11-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1488",2010-12-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1489",2011-01-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1490",2011-02-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1491",2011-03-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1492",2011-04-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1493",2011-05-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1494",2011-06-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1495",2011-07-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1496",2011-08-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1497",2011-09-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1498",2011-10-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1499",2011-11-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1500",2011-12-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1501",2012-01-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1502",2012-02-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1503",2012-03-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1504",2012-04-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1505",2012-05-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1506",2012-06-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1507",2012-07-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1508",2012-08-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1509",2012-09-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1510",2012-10-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1511",2012-11-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1512",2012-12-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1513",2013-01-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1514",2013-02-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1515",2013-03-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1516",2013-04-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1517",2013-05-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1518",2013-06-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1519",2013-07-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1520",2013-08-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
"1521",2013-09-01,0,"US-ID","2008-01-01 2018-12-31","skin bleaching","web",0
